chrom	chromStart	chromEnd	name
chr10	124365400	124365694	SRCR
chr10	124369459	124369753	SRCR
chr10	124373518	124373812	SRCR
chr10	124377561	124377855	SRCR
chr10	124380601	124380895	SRCR
chr10	124389369	124389990	CUB
chr10	124390520	124390796	SRCR
chr10	124392717	124395687	CUB
chr10	124396651	124402806	Zona_pellucida
chr10	124593290	124595855	Zona_pellucida
chr10	124596377	124597059	CUB
chr10	124598563	124600770	CUB
chr10	124608765	124609968	FAM24
chr10	124671246	124672467	FAM24
chr10	124708218	124712538	DUF4506
chr10	124740052	124742885	AAA_33
chr10	124742443	124746857	KTI12
chr10	124794000	124800182	Acyl-CoA_dh_N
chr10	124800730	124802684	Acyl-CoA_dh_M
chr10	124803938	124813266	Acyl-CoA_dh_1
chr10	124803983	124813233	Acyl-CoA_dh_2
chr10	124896854	124897025	Homeobox
chr10	124909264	124909435	Homeobox
chr10	124914478	124914562	WD40
chr10	124917258	124917351	WD40
chr10	124921838	124922159	WD40
chr10	125506396	125514269	CarboxypepD_reg
chr10	125516752	125539691	Peptidase_M14
chr10	125769835	125798083	Sulfotransfer_1
chr10	125771849	125804222	Sulfotransfer_3
chr10	126136270	126136441	Homeobox
chr10	126150470	126177013	Hydrolase_6
chr10	126172855	126205802	Hydrolase
chr10	126186631	126205820	HAD_2
chr10	126370175	126395282	FAM53
chr10	126449064	126477662	Methyltransf_31
chr10	126454009	126477653	Methyltransf_11
chr10	126454021	126477656	Methyltransf_25
chr10	126454042	126477659	Methyltransf_4
chr10	126454174	126477665	PrmA
chr10	126463249	126477671	Methyltransf_23
chr10	126631080	126631161	zf-RanBP
chr10	126631512	126631593	zf-RanBP
chr10	126662851	126672107	OTU
chr10	126681346	126691990	2-Hacid_dh
chr10	126681840	126686680	2-Hacid_dh_C
chr10	127344498	127371558	HDNR
chr10	127455458	127456157	Hemopexin
chr10	127456163	127458933	Hemopexin
chr10	127458969	127459074	Hemopexin
chr10	127459158	127462583	Peptidase_M10
chr10	127462760	127464249	PG_binding_1
chr10	127477478	127505014	HEM4
chr10	127515159	127522509	BCIP
chr10	127525399	127527605	OB_NTP_bind
chr10	127529467	127530483	HA2
chr10	127684005	127696987	Ank_2
chr10	127685149	127686037	Ank
chr10	127685155	127693603	Ank_4
chr10	127693453	127693534	Ank
chr10	127693498	127697014	Ank_5
chr10	127693540	127696981	Ank_3
chr10	127693540	127696990	Ank
chr10	127693552	127697697	Ank_2
chr10	127696999	127697095	Ank
chr10	127697017	127697667	Ank_4
chr10	127697059	127697817	Ank_5
chr10	127697098	127697685	Ank_3
chr10	127697098	127697688	Ank
chr10	127737857	127753465	ADAM_CR
chr10	127753480	127760081	Disintegrin
chr10	128114441	128149987	ALMS_motif
chr10	128780226	128817083	DOCK_N
chr10	128817095	128835984	DOCK-C2
chr10	128936103	128974659	FAM196
chr10	129160446	129224251	DHR-2
chr10	129347813	129350897	Neuropeptide_S
chr10	129535840	129536830	Forkhead
chr10	129854440	129868600	Y_phosphatase
chr10	129869128	129883351	Y_phosphatase
chr10	129901319	129901649	K167R
chr10	129901688	129902006	K167R
chr10	129902039	129902366	K167R
chr10	129902396	129902732	K167R
chr10	129902762	129903098	K167R
chr10	129903125	129903461	K167R
chr10	129903491	129903815	K167R
chr10	129903845	129904181	K167R
chr10	129904211	129904544	K167R
chr10	129904577	129904913	K167R
chr10	129904943	129905279	K167R
chr10	129905312	129905642	K167R
chr10	129905672	129906005	K167R
chr10	129906035	129906371	K167R
chr10	129906401	129906737	K167R
chr10	129906767	129907103	K167R
chr10	129911699	129911843	PP1_bind
chr10	129921161	129923853	FHA
chr10	131557473	131565156	DNA_binding_1
chr10	131641421	131646742	COE1_HLH
chr10	131665408	131666171	TIG
chr10	131934717	131959074	Phosducin
chr10	131934744	131959125	Thioredoxin
chr10	131934759	131959074	DIM1
chr10	131959221	131964922	Glutaredoxin
chr10	131967724	131973332	Glutaredoxin
chr10	132891484	132896618	FF
chr10	133782036	133795286	BNIP3
chr10	134006222	134016224	Amidohydro_1
chr10	134036448	134059445	Pkinase
chr10	134036457	134059442	Pkinase_Tyr
chr10	134036463	134040402	Kinase-like
chr10	134147226	134155753	LRR_8
chr10	134219468	134219723	PWWP
chr10	134598638	134598918	Homeobox
chr10	134624515	134648207	Peptidase_C50
chr10	134910537	134942238	7tm_2
chr10	134980890	134996979	KIND
chr10	135020808	135025061	RasGEF_N
chr10	135026402	135032588	RasGEF
chr10	135043972	135044182	Myb_DNA-bind_4
chr10	135053214	135053477	Homeobox
chr10	135083971	135084469	ADAM_CR
chr10	135084481	135085067	Disintegrin
chr10	135085115	135086499	Reprolysin
chr10	135085154	135086346	Reprolysin_2
chr10	135085163	135086499	Reprolysin_4
chr10	135085208	135086502	Reprolysin_5
chr10	135085380	135086331	Reprolysin_3
chr10	135086865	135089020	Pep_M12B_propep
chr10	135096656	135107232	Spc97_Spc98
chr10	135139444	135142493	Calcyon
chr10	135165800	135165935	PRAP
chr10	135168897	135171496	RbsD_FucU
chr10	135176374	135184223	ECH_1
chr10	135179564	135184211	ECH_2
chr10	135192871	135193579	NAD_binding_8
chr10	135192886	135204914	Amino_oxidase
chr10	135213047	135216260	MMR_HSR1
chr10	135236732	135237131	Shadoo
chr10	135272535	135272829	SRCR
chr10	135273016	135273307	SRCR
chr10	135273421	135273673	SRCR
chr10	135278132	135278255	SRCR
chr10	135340995	135368166	p450
chr10	135369485	135372862	SYCE1
chr10	135438716	135440069	FRG2
chr10	135480711	135480876	Homeobox
chr10	135480936	135481101	Homeobox
chr10	135481005	135481098	Homeobox_KN
chr10	135487330	135487495	Homeobox
chr10	135487555	135487720	Homeobox
chr10	135487624	135487717	Homeobox_KN
chr10	135493939	135494104	Homeobox
chr10	135494164	135494329	Homeobox
chr10	135494233	135494326	Homeobox_KN
chr11	134212720	134239766	Glyco_hydro_35
chr11	134212771	134226278	Glyco_hydro_42
chr11	58714529	58723209	Gly_acyl_tr_N
chr11	83874521	84634123	MAGUK_N_PEST
chr11	92257975	92495087	Cadherin
chr11	100558424	100806978	BAR_3
chr11	6290930	6291490	7tm_4
chr11	6290957	6292635	7tm_1
chr11	9435919	9446794	Cse1
chr11	28135091	28352379	Methyltransf_5
chr11	68154178	68157469	Ldl_recept_b
chr11	73390741	73471638	Ras
chr11	73390747	73471647	Arf
chr11	78600893	78780959	Ten_N
chr11	89075330	89133469	FAD_binding_8
chr11	110070402	110128898	ERM
chr11	132081920	132177671	Ig_3
chr11	132081920	132177701	I-set
chr11	132081938	132177713	Ig_2
chr11	130959	131256	DUF4705
chr11	1309910	1316901	C2
chr11	1411568	1466227	Pkinase
chr11	1411574	1466221	Pkinase_Tyr
chr11	2466700	2606471	Ion_trans
chr11	2683303	2869053	KCNQ_channel
chr11	3797132	3803299	Nucleoporin_FG
chr11	9168607	9182313	RUN
chr11	9305102	9310066	SNARE_assoc
chr11	9817387	9861160	Myotub-related
chr11	9878105	9989900	SBF2
chr11	10064414	10215514	uDENN
chr11	10597881	10649286	MRVI1
chr11	11398796	11454294	Glycos_transf_2
chr11	11919148	11951106	UCH_1
chr11	11919148	11952270	UCH
chr11	12183951	12225892	NAD_binding_7
chr11	12183960	12225898	Pyr_redox_2
chr11	12183960	12225904	FAD_binding_3
chr11	12785860	12901278	TEA
chr11	13984619	14096925	Reeler
chr11	14101506	14277294	Spond_N
chr11	17169090	17172135	PI3K_rbd
chr11	17432188	17449444	ABC_tran
chr11	17899758	17981178	RCC1
chr11	18478290	18497074	Ldh_1_N
chr11	18741742	18743499	I-set
chr11	18741766	18743481	ig
chr11	18741778	18743499	Ig_3
chr11	19372562	19901479	CH
chr11	20424476	20483527	Methyltransf_9
chr11	20424521	20448402	PrmA
chr11	20424521	20473750	Methyltransf_31
chr11	20424521	20448402	MTS
chr11	20429459	20473750	Methyltransf_25
chr11	20429462	20473750	Methyltransf_11
chr11	20982105	21135256	EGF_CA
chr11	21392493	21581829	EGF_CA
chr11	22261225	22301173	Anoctamin
chr11	22770795	22833433	GAS2
chr11	26563610	26681892	Anoctamin
chr11	26702741	26743141	SSF
chr11	27114725	27148934	TauD
chr11	30435775	30557676	Metallophos
chr11	31531472	31804994	PAXNEB
chr11	32624383	32781714	CCDC73
chr11	34470753	34485686	Catalase
chr11	34952964	35006137	Biotin_lipoyl
chr11	34969150	35016713	2-oxoacid_dh
chr11	36422815	36472767	HbrB
chr11	43702530	43876306	adh_short
chr11	43772471	43876303	adh_short_C2
chr11	44956440	44959859	p53-inducible11
chr11	45868815	45882459	DNA_photolyase
chr11	46792397	46799853	CLASP_N
chr11	47707555	47712010	Peptidase_M14
chr11	47834922	47869500	Nup160
chr11	49597998	49805613	ANF_receptor
chr11	49598217	49805610	Peripla_BP_6
chr11	61205258	61213462	Sdh5
chr11	61595925	61605327	Cyt-b5
chr11	62105458	62159708	Asparaginase_2
chr11	63306996	63312349	LRAT
chr11	63766847	63918720	Macro
chr11	64880099	64883522	ERG4_ERG24
chr11	66322011	66323689	CH
chr11	66322059	66323626	CAMSAP_CH
chr11	66563775	66610684	DUF4554
chr11	68525150	68571512	Carn_acyltransf
chr11	68678933	68682389	AAA_30
chr11	68678933	68696820	AAA_11
chr11	68678945	68696808	AAA_19
chr11	68678972	68696724	ResIII
chr11	69970515	70033927	Anoctamin
chr11	70338532	70507758	PDZ
chr11	70506052	70544863	SH3_2
chr11	70507701	70544857	SH3_9
chr11	70507713	70544860	SH3_1
chr11	70666611	70803476	Ank_2
chr11	70666716	70803476	Ank_4
chr11	71164357	71189488	CN_hydrolase
chr11	72028255	72114038	Ank_2
chr11	72466154	72492118	START
chr11	72712115	72851134	FCH
chr11	73118578	73179519	TCRP1
chr11	73662123	73670561	DnaJ
chr11	73789739	73801904	C2
chr11	73915430	73962054	Abhydrolase_1
chr11	73915433	73941392	Hydrolase_4
chr11	73915436	73962704	Abhydrolase_6
chr11	74053691	74056672	PGM_PMM_III
chr11	74303757	74351808	CDC27
chr11	74705666	74717384	BNR_2
chr11	75623042	75827039	Atg14
chr11	76572044	76731335	Ceramidase
chr11	76796010	76829251	Peptidase_C2
chr11	77991674	78128748	PH
chr11	78147739	78277282	tRNA-synt_2
chr11	82444258	82444582	FAM181
chr11	82536013	82611282	Peptidase_S28
chr11	82561091	82611315	Peptidase_S37
chr11	82693314	82708328	Ras
chr11	82693383	82708328	Gtr1_RagA
chr11	82693410	82708331	Arf
chr11	82693440	82708328	Roc
chr11	82698632	82708328	MMR_HSR1
chr11	83676424	83770382	PDZ
chr11	84996374	85309740	L27_1
chr11	85714452	85779756	ANTH
chr11	86176166	86267722	malic
chr11	86749111	86947682	TMEM135_C_rich
chr11	88330495	88780839	ANF_receptor
chr11	88911634	89017962	Tyrosinase
chr11	89911275	89924903	TFR_dimer
chr11	92088425	92257924	Cadherin
chr11	92534963	92538443	Cadherin
chr11	95532551	95555067	Cep57_CLD
chr11	99872785	99932082	Ig_3
chr11	99872785	99932100	Ig_2
chr11	99872806	99932121	I-set
chr11	99872812	99932097	ig
chr11	99944901	100061981	I-set
chr11	99944910	100061960	ig
chr11	99944910	100061942	Ig_3
chr11	100126502	100141939	fn3
chr11	100909987	100962491	Hormone_recep
chr11	101815059	101857771	K1377
chr11	103005136	103349969	Dynein_heavy
chr11	105483031	105776015	ANF_receptor
chr11	106558421	106680874	Guanylate_cyc
chr11	106680892	106810443	HNOBA
chr11	106810584	106849384	HNOB
chr11	107207283	107224345	CwfJ_C_1
chr11	111473344	111574012	Pkinase
chr11	111473353	111574000	Pkinase_Tyr
chr11	111656997	111739459	Glyco_transf_22
chr11	112050095	112088591	RPE65
chr11	113609009	113644364	Zw10
chr11	116650487	116655619	zf-ZPR1
chr11	116747672	116968936	Pkinase
chr11	116747684	116968933	Pkinase_Tyr
chr11	116747708	116798058	Kinase-like
chr11	117161219	117186289	Asp
chr11	117308641	117309682	fn3
chr11	118868925	118886272	CCDC84
chr11	119142535	119145580	Cbl_N2
chr11	120673448	120745943	ANF_receptor
chr11	120823611	120852867	Lig_chan
chr11	121340829	121414329	Sortilin-Vps10
chr11	122526886	122647735	UBA
chr11	123464819	123471244	GRAM
chr11	123993752	124005711	VWA_3
chr11	123993752	123994967	VWA_2
chr11	123993752	124005714	VWA
chr11	124120518	124134778	7tm_4
chr11	124120542	124134730	7tm_1
chr11	124509631	124530574	SASA
chr11	124644696	124669970	Myb_DNA-bind_4
chr11	130284704	130297527	Reprolysin
chr11	131781486	132016404	I-set
chr11	131781501	132016392	ig
chr11	131781504	132016404	V-set
chr11	131781507	132016392	Ig_2
chr11	132307119	132399069	Ig_2
chr11	132307149	132399075	I-set
chr11	132307158	132399057	ig
chr11	132307161	132399078	Ig_3
chr11	132526985	132812858	V-set
chr11	132526985	132812876	I-set
chr11	132526997	132812861	ig
chr11	132526997	132812855	Ig_2
chr11	130326	130434	DUF4705
chr11	130464	130614	DUF4705
chr11	130719	130956	DUF4705
chr11	131162	131334	DUF4705
chr11	193740	194438	Uteroglobin
chr11	197379	197625	SHIPPO-rpt
chr11	197748	198278	SHIPPO-rpt
chr11	198293	198555	SHIPPO-rpt
chr11	199479	200000	SHIPPO-rpt
chr11	209472	214254	Ric8
chr11	219032	236049	SIR2
chr11	248976	251903	PCI
chr11	279360	279579	PYRIN
chr11	280322	280829	NACHT
chr11	291068	293670	Glyco_hydro_65m
chr11	298605	299397	CD225
chr11	308351	309123	CD225
chr11	314269	315029	CD225
chr11	319879	320651	CD225
chr11	372926	375469	PA14
chr11	377265	381738	CHGN
chr11	380408	381732	Glyco_transf_7C
chr11	397659	399087	Arm
chr11	406490	407557	TIR
chr11	406923	407548	TIR_2
chr11	418514	431698	Anoctamin
chr11	473967	489964	PSS
chr11	494926	494992	LRR_6
chr11	494947	494986	LRR_1
chr11	498011	498083	LRR_6
chr11	498497	498560	LRR_6
chr11	498803	498869	LRR_6
chr11	499869	499935	LRR_6
chr11	500536	500593	LRR_6
chr11	532713	534310	Ras
chr11	532719	534316	Arf
chr11	533542	534310	Roc
chr11	533551	534307	MMR_HSR1
chr11	555915	556338	LTD
chr11	561792	562215	RA
chr11	587362	591410	zf-RING_2
chr11	587365	591401	zf-RING_UBOX
chr11	587365	591404	zf-C3HC4_2
chr11	587365	591401	zf-C3HC4
chr11	592606	596995	PHD
chr11	612767	613578	IRF-3
chr11	614818	615240	IRF
chr11	626895	626979	Hormone_2
chr11	637448	639687	7TM_GPCR_Srsx
chr11	637454	640543	7tm_1
chr11	637454	639747	7TM_GPCR_Srx
chr11	644627	654045	zf-MYND
chr11	684951	687980	SAND
chr11	700162	703243	Transmemb_17
chr11	710471	720895	PTB
chr11	720082	720868	PID
chr11	724754	725805	SH3_2
chr11	724766	725802	SH3_9
chr11	724766	725796	SH3_1
chr11	747550	764427	TAL_FSA
chr11	788129	788576	CEND1
chr11	791968	792379	Mito_carr
chr11	792409	792984	Mito_carr
chr11	793530	794994	Mito_carr
chr11	799426	799897	Death
chr11	801236	801537	ZU5
chr11	801567	802006	Peptidase_S68
chr11	802024	802395	ZU5
chr11	802775	803366	LRR_8
chr11	803333	803507	LRR_8
chr11	810282	812830	Ribosomal_60s
chr11	819748	822438	Patatin
chr11	836114	838168	Tetraspannin
chr11	840398	842508	RNA_pol_N
chr11	850328	866600	Tetraspannin
chr11	869887	902982	Glyco_hydro_18
chr11	959459	993964	Adaptin_N
chr11	972169	984752	Cnd1
chr11	1003734	1009130	Alpha_adaptinC2
chr11	1009154	1010607	Alpha_adaptin_C
chr11	1023947	1024891	C8
chr11	1025017	1026086	VWD
chr11	1026391	1027045	TIL
chr11	1027335	1027509	TIL
chr11	1027691	1028042	C8
chr11	1028331	1029314	VWD
chr11	1029559	1030324	TIL
chr11	1030573	1030741	C8
chr11	1031054	1032036	VWD
chr11	1075682	1078268	VWD
chr11	1078464	1078665	C8
chr11	1079665	1080333	TIL
chr11	1080528	1081704	VWD
chr11	1082303	1082707	C8
chr11	1083080	1083254	TIL
chr11	1084782	1086315	VWD
chr11	1086438	1087600	C8
chr11	1092093	1092345	Mucin2_WxxW
chr11	1093539	1093818	Mucin2_WxxW
chr11	1155552	1156637	VWD
chr11	1157728	1157935	C8
chr11	1158031	1159004	TIL
chr11	1159322	1162252	VWD
chr11	1247873	1248606	VWD
chr11	1249814	1249994	C8
chr11	1250407	1250972	TIL
chr11	1251286	1253281	VWD
chr11	1253696	1253990	C8
chr11	1254259	1254433	TIL
chr11	1255436	1255845	TIL
chr11	1256366	1258220	VWD
chr11	1258346	1260256	C8
chr11	1262127	1262388	Mucin2_WxxW
chr11	1262631	1262901	Mucin2_WxxW
chr11	1263474	1263744	Mucin2_WxxW
chr11	1265067	1265334	Mucin2_WxxW
chr11	1266738	1267005	Mucin2_WxxW
chr11	1268838	1269105	Mucin2_WxxW
chr11	1270509	1270776	Mucin2_WxxW
chr11	1275326	1276320	VWD
chr11	1276476	1276775	C8
chr11	1279570	1281030	VWC
chr11	1298283	1298403	CUE
chr11	1491500	1502033	Mob1_phocein
chr11	1578731	1580154	DSPc
chr11	1580262	1586981	Rhodanese
chr11	1618958	1619087	Keratin_B2_2
chr11	1628988	1629138	Keratin_B2_2
chr11	1642363	1642588	Keratin_B2_2
chr11	1651574	1651772	Keratin_B2_2
chr11	1756548	1768983	CD225
chr11	1774744	1780866	Asp
chr11	1774750	1775104	TAXi_C
chr11	1776215	1780863	TAXi_N
chr11	1782622	1785029	A1_Propeptide
chr11	1857355	1857801	C2
chr11	1858036	1858538	C2
chr11	1861659	1862730	Troponin
chr11	1905233	1908472	Caldesmon
chr11	1944113	1956059	Troponin
chr11	1972222	1977506	Ribosomal_L23
chr11	2154261	2154426	IGF2_C
chr11	2154800	2156663	Insulin
chr11	2170540	2182120	Insulin
chr11	2185477	2189407	Biopterin_H
chr11	2191044	2191994	TOH_N
chr11	2192938	2193013	TOH_N
chr11	2291253	2291400	HLH
chr11	2320688	2321839	DUF4620
chr11	2323409	2337841	Tetraspannin
chr11	2398806	2418069	Tetraspannin
chr11	2424145	2424493	TSSC4
chr11	2428508	2434115	Ion_trans
chr11	2594108	2606456	Ion_trans_2
chr11	2906473	2906626	CDI
chr11	2924653	2946409	MFS_1
chr11	2975777	2993454	NAP
chr11	3039661	3062202	tRNA-synt_1e
chr11	3114098	3125547	Oxysterol_BP
chr11	3114269	3125547	Oxysterol_BP
chr11	3129140	3141854	PH
chr11	3249525	3249924	7TM_GPCR_Srx
chr11	3380353	3380422	zf-C2H2
chr11	3380437	3380506	zf-C2H2_6
chr11	3380437	3380506	zf-C2H2
chr11	3380518	3380590	zf-C2H2_6
chr11	3380605	3380674	zf-C2H2_6
chr11	3380605	3380674	zf-C2H2
chr11	3380686	3380758	zf-C2H2_6
chr11	3380689	3380758	zf-C2H2
chr11	3380767	3380842	zf-C2H2_6
chr11	3380773	3380842	zf-C2H2_4
chr11	3380773	3380842	zf-C2H2
chr11	3380857	3380926	zf-C2H2
chr11	3381439	3381508	zf-C2H2_6
chr11	3381439	3381508	zf-C2H2
chr11	3392298	3392930	KRAB
chr11	3412652	3412880	7tm_4
chr11	3412652	3412853	7tm_1
chr11	3660132	3661571	ART
chr11	3680863	3681571	ART
chr11	3687357	3687534	Neur_chan_memb
chr11	3687624	3688630	Neur_chan_memb
chr11	3688651	3691139	Neur_chan_LBD
chr11	3704529	3720378	Nup96
chr11	3733946	3742035	Nucleoporin2
chr11	3781844	3793098	Nucleoporin_FG
chr11	3792990	3793101	Nucleoporin_FG
chr11	3832543	3846643	Frag1
chr11	3848837	3849356	Ras
chr11	3848858	3849365	Arf
chr11	3849014	3849356	Roc
chr11	4076760	4080598	SAM_2
chr11	4103464	4104577	SOAR
chr11	4116242	4127434	ATP-cone
chr11	4130909	4133278	Ribonuc_red_lgN
chr11	4133287	4159448	Ribonuc_red_lgC
chr11	4388595	4389423	7tm_4
chr11	4388643	4389399	7tm_1
chr11	4388775	4389411	7TM_GPCR_Srsx
chr11	4406577	4406922	SPRY
chr11	4406931	4407078	PRY
chr11	4411255	4411375	zf-B_box
chr11	4411468	4411603	zf-C3HC4_3
chr11	4411471	4411594	zf-RING_5
chr11	4411474	4411597	zf-RING_2
chr11	4411477	4411594	zf-C3HC4_4
chr11	4411477	4411594	zf-C3HC4_2
chr11	4411477	4411594	zf-C3HC4
chr11	4411483	4411594	zf-RING_UBOX
chr11	4470665	4471499	7tm_4
chr11	4470683	4471040	7TM_GPCR_Srsx
chr11	4470695	4471451	7tm_1
chr11	4510226	4511066	7tm_4
chr11	4510244	4510604	7TM_GPCR_Srsx
chr11	4510256	4511012	7tm_1
chr11	4566516	4567344	7tm_4
chr11	4566531	4566834	7TM_GPCR_Srsx
chr11	4566546	4567305	7tm_1
chr11	4608222	4609056	7tm_4
chr11	4608237	4608600	7TM_GPCR_Srsx
chr11	4608252	4609011	7tm_1
chr11	4615370	4616198	7tm_4
chr11	4615391	4615787	7TM_GPCR_Srsx
chr11	4615400	4616159	7tm_1
chr11	4621574	4621895	SPRY
chr11	4621907	4622051	PRY
chr11	4626332	4626449	zf-B_box
chr11	4626539	4626698	zf-C3HC4_3
chr11	4626551	4626689	zf-RING_2
chr11	4626554	4626689	zf-C3HC4_4
chr11	4626554	4626689	zf-C3HC4_2
chr11	4626554	4626689	zf-C3HC4
chr11	4626560	4626689	zf-RING_UBOX
chr11	4661149	4661983	7tm_4
chr11	4661167	4661470	7TM_GPCR_Srsx
chr11	4661179	4661782	7tm_1
chr11	4673855	4674683	7tm_4
chr11	4673870	4674173	7TM_GPCR_Srsx
chr11	4673885	4674638	7tm_1
chr11	4703023	4703848	7tm_4
chr11	4703068	4703824	7tm_1
chr11	4703482	4703839	7TM_GPCR_Srsx
chr11	4790211	4791051	7tm_4
chr11	4790418	4791021	7tm_1
chr11	4790673	4791033	7TM_GPCR_Srsx
chr11	4824686	4825511	7tm_4
chr11	4824725	4825481	7tm_1
chr11	4825151	4825493	7TM_GPCR_Srsx
chr11	4842747	4843587	7tm_4
chr11	4842762	4843089	7TM_GPCR_Srsx
chr11	4842777	4843533	7tm_1
chr11	4869502	4870318	7tm_4
chr11	4869541	4870294	7tm_1
chr11	4870000	4870306	7TM_GPCR_Srsx
chr11	4903147	4903237	DUF4705
chr11	4903228	4904065	7tm_4
chr11	4903240	4903723	7TM_GPCR_Srsx
chr11	4903255	4904011	7tm_1
chr11	4928689	4929514	7tm_4
chr11	4928704	4929223	7TM_GPCR_Srx
chr11	4928707	4929445	7TM_GPCR_Srsx
chr11	4928719	4929472	7tm_1
chr11	4935954	4936788	7tm_4
chr11	4936002	4936758	7tm_1
chr11	4936431	4936773	7TM_GPCR_Srsx
chr11	4944642	4945473	7tm_4
chr11	4944687	4945443	7tm_1
chr11	4945098	4945449	7TM_GPCR_Srsx
chr11	4967400	4968234	7tm_4
chr11	4967451	4968204	7tm_1
chr11	4967556	4968219	7TM_GPCR_Srsx
chr11	4976013	4976847	7tm_4
chr11	4976064	4976817	7tm_1
chr11	4976184	4976832	7TM_GPCR_Srsx
chr11	5011069	5013445	Peptidase_M10
chr11	5011888	5013255	Reprolysin_3
chr11	5020308	5021139	7tm_4
chr11	5020326	5020944	7TM_GPCR_Srsx
chr11	5020338	5021094	7tm_1
chr11	5067851	5068688	7tm_4
chr11	5067866	5068232	7TM_GPCR_Srsx
chr11	5067881	5068634	7tm_1
chr11	5079927	5080761	7tm_4
chr11	5080173	5080731	7tm_1
chr11	5152939	5153776	7tm_4
chr11	5152987	5153746	7tm_1
chr11	5153392	5153761	7TM_GPCR_Srsx
chr11	5172666	5173503	7tm_4
chr11	5172798	5173473	7tm_1
chr11	5199342	5199783	7tm_4
chr11	5199363	5199777	7TM_GPCR_Srsx
chr11	5199396	5199762	7tm_1
chr11	5220976	5221813	7tm_4
chr11	5221027	5221783	7tm_1
chr11	5246935	5248230	Globin
